Entity,Code,Year,Fertility_Rate,Continent,GDP,Religion,Sex_Ratio
Kazakhstan,KAZ,1940,5.51,Asia,,Islam,
Kazakhstan,KAZ,1941,5.39,Asia,,Islam,
Kazakhstan,KAZ,1942,5.27,Asia,,Islam,
Kazakhstan,KAZ,1943,5.15,Asia,,Islam,
Kazakhstan,KAZ,1944,5.03,Asia,,Islam,
Kazakhstan,KAZ,1945,4.91,Asia,,Islam,
Kazakhstan,KAZ,1946,4.79,Asia,,Islam,
Kazakhstan,KAZ,1947,4.67,Asia,,Islam,
Kazakhstan,KAZ,1948,4.54,Asia,,Islam,
Kazakhstan,KAZ,1949,4.42,Asia,,Islam,
Kazakhstan,KAZ,1950,4.3,Asia,,Islam,106.0161128
Kazakhstan,KAZ,1951,4.33,Asia,,Islam,106.0140976
Kazakhstan,KAZ,1952,4.39,Asia,,Islam,106.02095829999999
Kazakhstan,KAZ,1953,4.43,Asia,,Islam,106.01507360000001
Kazakhstan,KAZ,1954,4.48,Asia,,Islam,106.0111703
Kazakhstan,KAZ,1955,4.52,Asia,,Islam,106.00520829999999
Kazakhstan,KAZ,1956,4.55,Asia,,Islam,106.0036307
Kazakhstan,KAZ,1957,4.57,Asia,,Islam,105.9899351
Kazakhstan,KAZ,1958,4.59,Asia,,Islam,106.00319750000001
Kazakhstan,KAZ,1959,4.59,Asia,,Islam,106.001572
Kazakhstan,KAZ,1960,4.56,Asia,,Islam,105.99077390000001
Kazakhstan,KAZ,1961,4.51,Asia,,Islam,105.98851570000001
Kazakhstan,KAZ,1962,4.43,Asia,,Islam,105.9841368
Kazakhstan,KAZ,1963,4.32,Asia,,Islam,105.9987476
Kazakhstan,KAZ,1964,4.19,Asia,,Islam,105.98410759999999
Kazakhstan,KAZ,1965,4.05,Asia,,Islam,105.9912457
Kazakhstan,KAZ,1966,3.91,Asia,,Islam,105.98382020000001
Kazakhstan,KAZ,1967,3.8,Asia,,Islam,105.9734014
Kazakhstan,KAZ,1968,3.71,Asia,,Islam,105.94714240000002
Kazakhstan,KAZ,1969,3.65,Asia,,Islam,105.9611287
Kazakhstan,KAZ,1970,3.61,Asia,,Islam,105.9612742
Kazakhstan,KAZ,1971,3.59,Asia,,Islam,105.96585900000001
Kazakhstan,KAZ,1972,3.57,Asia,,Islam,105.96090090000001
Kazakhstan,KAZ,1973,3.54,Asia,12154.0,Islam,105.93913229999998
Kazakhstan,KAZ,1974,3.49,Asia,,Islam,105.9281889
Kazakhstan,KAZ,1975,3.43,Asia,,Islam,105.92135959999999
Kazakhstan,KAZ,1976,3.36,Asia,,Islam,105.91030400000001
Kazakhstan,KAZ,1977,3.28,Asia,,Islam,105.89540349999999
Kazakhstan,KAZ,1978,3.22,Asia,,Islam,105.8831189
Kazakhstan,KAZ,1979,3.16,Asia,,Islam,105.86698729999999
Kazakhstan,KAZ,1980,3.11,Asia,11899.0,Islam,105.84280940000001
Kazakhstan,KAZ,1981,3.09,Asia,11604.0,Islam,105.83816750000001
Kazakhstan,KAZ,1982,3.07,Asia,11322.0,Islam,105.8446674
Kazakhstan,KAZ,1983,3.06,Asia,11735.0,Islam,105.8443132
Kazakhstan,KAZ,1984,3.06,Asia,11553.0,Islam,105.85878229999999
Kazakhstan,KAZ,1985,3.06,Asia,11545.0,Islam,105.89294579999999
Kazakhstan,KAZ,1986,3.05,Asia,11576.0,Islam,105.9252925
Kazakhstan,KAZ,1987,3.02,Asia,11389.0,Islam,105.95245039999999
Kazakhstan,KAZ,1988,2.98,Asia,12256.0,Islam,105.8640385
Kazakhstan,KAZ,1989,2.92,Asia,12153.0,Islam,105.8328676
Kazakhstan,KAZ,1990,2.83,Asia,11888.0,Islam,105.8296148
Kazakhstan,KAZ,1991,2.73,Asia,10557.12,Islam,105.821725
Kazakhstan,KAZ,1992,2.61,Asia,10012.61,Islam,105.93744469999999
Kazakhstan,KAZ,1993,2.48,Asia,9173.64,Islam,106.1006548
Kazakhstan,KAZ,1994,2.36,Asia,8178.79,Islam,106.2246532
Kazakhstan,KAZ,1995,2.24,Asia,7674.06,Islam,106.21475290000001
Kazakhstan,KAZ,1996,2.13,Asia,7826.86,Islam,106.1886348
Kazakhstan,KAZ,1997,2.05,Asia,8093.8,Islam,106.1465414
Kazakhstan,KAZ,1998,1.98,Asia,8088.65,Islam,106.1713054
Kazakhstan,KAZ,1999,1.94,Asia,8421.35,Islam,106.09808159999999
Kazakhstan,KAZ,2000,1.92,Asia,9309.42,Islam,105.9182926
Kazakhstan,KAZ,2001,1.94,Asia,10589.1,Islam,105.85427890000001
Kazakhstan,KAZ,2002,1.99,Asia,11640.18,Islam,105.75521
Kazakhstan,KAZ,2003,2.07,Asia,12726.29,Islam,105.8324713
Kazakhstan,KAZ,2004,2.16,Asia,13929.73,Islam,105.876675
Kazakhstan,KAZ,2005,2.26,Asia,15233.84,Islam,105.8946098
Kazakhstan,KAZ,2006,2.37,Asia,16786.55,Islam,105.91215179999999
Kazakhstan,KAZ,2007,2.47,Asia,18181.06,Islam,105.94289099999999
Kazakhstan,KAZ,2008,2.55,Asia,18665.77,Islam,105.9932385
Kazakhstan,KAZ,2009,2.62,Asia,18750.54,Islam,106.0732904
Kazakhstan,KAZ,2010,2.67,Asia,19964.53,Islam,106.07367020000001
Kazakhstan,KAZ,2011,2.7,Asia,21302.0,Islam,106.0778561
Kazakhstan,KAZ,2012,2.7,Asia,22089.0,Islam,106.0572587
Kazakhstan,KAZ,2013,2.7,Asia,23131.0,Islam,106.11725279999999
Kazakhstan,KAZ,2014,2.68,Asia,23841.0,Islam,106.11402120000001
Kazakhstan,KAZ,2015,2.66,Asia,23850.0,Islam,106.108456
Kazakhstan,KAZ,2016,2.63,Asia,23842.0,Islam,106.09571409999998
Kazakhstan,KAZ,2017,2.6,Asia,24556.91,Islam,106.09923490000001
Kazakhstan,KAZ,2018,2.57,Asia,25307.56,Islam,
Kazakhstan,KAZ,2019,2.54,Asia,,Islam,
Kenya,KEN,1950,7.36,Africa,1038.0,Christianity,102.07914050000001
Kenya,KEN,1951,7.39,Africa,1229.0,Christianity,102.0682807
Kenya,KEN,1952,7.45,Africa,1063.0,Christianity,102.07655809999999
Kenya,KEN,1953,7.51,Africa,1009.0,Christianity,102.054936
Kenya,KEN,1954,7.57,Africa,1095.0,Christianity,102.034699
Kenya,KEN,1955,7.64,Africa,1144.0,Christianity,102.0172579
Kenya,KEN,1956,7.7,Africa,1173.0,Christianity,102.01739599999999
Kenya,KEN,1957,7.76,Africa,1176.0,Christianity,101.99637870000001
Kenya,KEN,1958,7.83,Africa,1156.0,Christianity,101.9959115
Kenya,KEN,1959,7.89,Africa,1148.0,Christianity,101.9741442
Kenya,KEN,1960,7.95,Africa,1157.0,Christianity,101.93915329999999
Kenya,KEN,1961,8.0,Africa,1093.0,Christianity,101.9461342
Kenya,KEN,1962,8.04,Africa,1117.0,Christianity,101.95334040000002
Kenya,KEN,1963,8.08,Africa,1138.0,Christianity,101.95133759999999
Kenya,KEN,1964,8.1,Africa,1208.0,Christianity,101.9661309
Kenya,KEN,1965,8.12,Africa,1184.0,Christianity,101.98381409999999
Kenya,KEN,1966,8.13,Africa,1294.0,Christianity,101.99045500000001
Kenya,KEN,1967,8.13,Africa,1317.0,Christianity,101.98727020000001
Kenya,KEN,1968,8.12,Africa,1366.0,Christianity,101.9808439
Kenya,KEN,1969,8.1,Africa,1404.0,Christianity,102.0086732
Kenya,KEN,1970,8.08,Africa,1458.0,Christianity,101.9975968
Kenya,KEN,1971,8.05,Africa,1500.0,Christianity,102.00408730000001
Kenya,KEN,1972,8.01,Africa,1524.0,Christianity,101.9992525
Kenya,KEN,1973,7.96,Africa,1546.0,Christianity,101.9592717
Kenya,KEN,1974,7.91,Africa,1564.0,Christianity,101.91018709999999
Kenya,KEN,1975,7.84,Africa,1502.0,Christianity,101.8666202
Kenya,KEN,1976,7.77,Africa,1503.0,Christianity,101.8421233
Kenya,KEN,1977,7.7,Africa,1580.0,Christianity,101.8029214
Kenya,KEN,1978,7.62,Africa,1656.0,Christianity,101.7377189
Kenya,KEN,1979,7.54,Africa,1651.0,Christianity,101.72311540000001
Kenya,KEN,1980,7.46,Africa,1675.0,Christianity,101.6950402
Kenya,KEN,1981,7.37,Africa,1647.0,Christianity,101.684797
Kenya,KEN,1982,7.27,Africa,1680.0,Christianity,101.6529065
Kenya,KEN,1983,7.16,Africa,1627.0,Christianity,101.5965416
Kenya,KEN,1984,7.04,Africa,1594.0,Christianity,101.5285074
Kenya,KEN,1985,6.91,Africa,1604.0,Christianity,101.49900190000001
Kenya,KEN,1986,6.76,Africa,1658.0,Christianity,101.5345553
Kenya,KEN,1987,6.6,Africa,1698.0,Christianity,101.54188149999999
Kenya,KEN,1988,6.43,Africa,1741.0,Christianity,101.5420465
Kenya,KEN,1989,6.24,Africa,1761.0,Christianity,101.5549337
Kenya,KEN,1990,6.07,Africa,1780.0,Christianity,101.5998399
Kenya,KEN,1991,5.9,Africa,1777.78,Christianity,101.6892451
Kenya,KEN,1992,5.76,Africa,1724.87,Christianity,101.7293468
Kenya,KEN,1993,5.63,Africa,1698.25,Christianity,101.7619603
Kenya,KEN,1994,5.54,Africa,1729.72,Christianity,101.78363759999999
Kenya,KEN,1995,5.46,Africa,1789.89,Christianity,101.7760147
Kenya,KEN,1996,5.4,Africa,1851.28,Christianity,101.7367789
Kenya,KEN,1997,5.35,Africa,1846.37,Christianity,101.75249699999999
Kenya,KEN,1998,5.3,Africa,1889.97,Christianity,101.7505464
Kenya,KEN,1999,5.24,Africa,1920.83,Christianity,101.78721879999999
Kenya,KEN,2000,5.18,Africa,1914.89,Christianity,101.8167383
Kenya,KEN,2001,5.11,Africa,1972.38,Christianity,101.8513144
Kenya,KEN,2002,5.04,Africa,1961.89,Christianity,101.8401382
Kenya,KEN,2003,4.98,Africa,1997.78,Christianity,101.8145987
Kenya,KEN,2004,4.91,Africa,2066.21,Christianity,101.85754320000001
Kenya,KEN,2005,4.84,Africa,2157.84,Christianity,101.90661779999999
Kenya,KEN,2006,4.76,Africa,2255.26,Christianity,101.89221040000001
Kenya,KEN,2007,4.68,Africa,2380.78,Christianity,101.9223243
Kenya,KEN,2008,4.58,Africa,2357.23,Christianity,102.0099926
Kenya,KEN,2009,4.48,Africa,2404.63,Christianity,102.049486
Kenya,KEN,2010,4.37,Africa,2579.53,Christianity,102.0902895
Kenya,KEN,2011,4.27,Africa,2712.0,Christianity,102.1670791
Kenya,KEN,2012,4.17,Africa,2765.0,Christianity,102.16969350000001
Kenya,KEN,2013,4.07,Africa,2854.0,Christianity,102.1712744
Kenya,KEN,2014,3.99,Africa,2942.0,Christianity,102.16635169999999
Kenya,KEN,2015,3.92,Africa,3046.0,Christianity,102.15857340000001
Kenya,KEN,2016,3.85,Africa,3169.0,Christianity,102.15165350000001
Kenya,KEN,2017,3.79,Africa,3249.88,Christianity,102.1383615
Kenya,KEN,2018,3.74,Africa,3377.47,Christianity,
Kenya,KEN,2019,3.68,Africa,,Christianity,
Kiribati,KIR,1950,5.75,Oceania,,Christianity,106.7425489
Kiribati,KIR,1951,5.85,Oceania,,Christianity,106.73848989999999
Kiribati,KIR,1952,6.03,Oceania,,Christianity,106.72904070000001
Kiribati,KIR,1953,6.19,Oceania,,Christianity,106.7164601
Kiribati,KIR,1954,6.32,Oceania,,Christianity,106.720673
Kiribati,KIR,1955,6.44,Oceania,,Christianity,106.7278419
Kiribati,KIR,1956,6.54,Oceania,,Christianity,106.7048051
Kiribati,KIR,1957,6.63,Oceania,,Christianity,106.70319850000001
Kiribati,KIR,1958,6.7,Oceania,,Christianity,106.7047977
Kiribati,KIR,1959,6.75,Oceania,,Christianity,106.69811829999999
Kiribati,KIR,1960,6.79,Oceania,,Christianity,106.7112158
Kiribati,KIR,1961,6.8,Oceania,,Christianity,106.7171782
Kiribati,KIR,1962,6.78,Oceania,,Christianity,106.7131688
Kiribati,KIR,1963,6.73,Oceania,,Christianity,106.70481979999998
Kiribati,KIR,1964,6.63,Oceania,,Christianity,106.7015682
Kiribati,KIR,1965,6.5,Oceania,,Christianity,106.71301509999998
Kiribati,KIR,1966,6.33,Oceania,,Christianity,106.6996077
Kiribati,KIR,1967,6.13,Oceania,,Christianity,106.71238659999999
Kiribati,KIR,1968,5.9,Oceania,,Christianity,106.70362220000001
Kiribati,KIR,1969,5.67,Oceania,,Christianity,106.7142888
Kiribati,KIR,1970,5.46,Oceania,,Christianity,106.70207020000001
Kiribati,KIR,1971,5.27,Oceania,,Christianity,106.7184398
Kiribati,KIR,1972,5.13,Oceania,,Christianity,106.7070713
Kiribati,KIR,1973,5.03,Oceania,,Christianity,106.7261413
Kiribati,KIR,1974,4.99,Oceania,,Christianity,106.7165706
Kiribati,KIR,1975,4.98,Oceania,,Christianity,106.718415
Kiribati,KIR,1976,5.0,Oceania,,Christianity,106.7195491
Kiribati,KIR,1977,5.03,Oceania,,Christianity,106.7235797
Kiribati,KIR,1978,5.06,Oceania,,Christianity,106.73392460000001
Kiribati,KIR,1979,5.07,Oceania,,Christianity,106.73576340000001
Kiribati,KIR,1980,5.07,Oceania,,Christianity,106.7411595
Kiribati,KIR,1981,5.05,Oceania,,Christianity,106.7444812
Kiribati,KIR,1982,5.02,Oceania,,Christianity,106.7522879
Kiribati,KIR,1983,4.99,Oceania,,Christianity,106.7384348
Kiribati,KIR,1984,4.95,Oceania,,Christianity,106.74386799999999
Kiribati,KIR,1985,4.91,Oceania,,Christianity,106.73956729999999
Kiribati,KIR,1986,4.87,Oceania,,Christianity,106.73274550000001
Kiribati,KIR,1987,4.83,Oceania,,Christianity,106.72998340000001
Kiribati,KIR,1988,4.78,Oceania,,Christianity,106.72519820000001
Kiribati,KIR,1989,4.74,Oceania,,Christianity,106.72415649999999
Kiribati,KIR,1990,4.69,Oceania,,Christianity,106.72525959999999
Kiribati,KIR,1991,4.64,Oceania,,Christianity,106.72416090000002
Kiribati,KIR,1992,4.58,Oceania,,Christianity,106.72615359999999
Kiribati,KIR,1993,4.51,Oceania,,Christianity,106.7255057
Kiribati,KIR,1994,4.45,Oceania,,Christianity,106.7196938
Kiribati,KIR,1995,4.37,Oceania,,Christianity,106.71688700000001
Kiribati,KIR,1996,4.3,Oceania,,Christianity,106.70801680000001
Kiribati,KIR,1997,4.24,Oceania,,Christianity,106.70703059999998
Kiribati,KIR,1998,4.17,Oceania,,Christianity,106.71551459999999
Kiribati,KIR,1999,4.11,Oceania,,Christianity,106.7094639
Kiribati,KIR,2000,4.06,Oceania,,Christianity,106.7250063
Kiribati,KIR,2001,4.02,Oceania,,Christianity,106.7154105
Kiribati,KIR,2002,3.98,Oceania,,Christianity,106.71730829999998
Kiribati,KIR,2003,3.95,Oceania,,Christianity,106.7250014
Kiribati,KIR,2004,3.93,Oceania,,Christianity,106.7455528
Kiribati,KIR,2005,3.91,Oceania,,Christianity,106.73895320000001
Kiribati,KIR,2006,3.9,Oceania,,Christianity,106.72664350000001
Kiribati,KIR,2007,3.88,Oceania,,Christianity,106.7308406
Kiribati,KIR,2008,3.87,Oceania,,Christianity,106.73453559999999
Kiribati,KIR,2009,3.86,Oceania,,Christianity,106.7338642
Kiribati,KIR,2010,3.84,Oceania,,Christianity,106.73836680000001
Kiribati,KIR,2011,3.82,Oceania,,Christianity,106.72971170000001
Kiribati,KIR,2012,3.8,Oceania,,Christianity,106.74018390000002
Kiribati,KIR,2013,3.77,Oceania,,Christianity,106.746886
Kiribati,KIR,2014,3.73,Oceania,,Christianity,106.73141909999998
Kiribati,KIR,2015,3.69,Oceania,,Christianity,106.73297140000001
Kiribati,KIR,2016,3.65,Oceania,,Christianity,106.7344604
Kiribati,KIR,2017,3.61,Oceania,,Christianity,106.74240900000001
Kiribati,KIR,2018,3.57,Oceania,,Christianity,
Kiribati,KIR,2019,3.53,Oceania,,Christianity,
Kuwait,KWT,1950,7.22,Asia,46031.0,Islam,104.5075478
Kuwait,KWT,1951,7.22,Asia,47464.0,Islam,104.521128
Kuwait,KWT,1952,7.21,Asia,47856.0,Islam,104.5393386
Kuwait,KWT,1953,7.2,Asia,49989.0,Islam,104.55141379999999
Kuwait,KWT,1954,7.19,Asia,52920.0,Islam,104.56117640000001
Kuwait,KWT,1955,7.19,Asia,51417.0,Islam,104.56805329999999
Kuwait,KWT,1956,7.19,Asia,52404.0,Islam,104.5934063
Kuwait,KWT,1957,7.2,Asia,50126.0,Islam,104.6301507
Kuwait,KWT,1958,7.21,Asia,47671.0,Islam,104.652774
Kuwait,KWT,1959,7.22,Asia,47131.0,Islam,104.6900953
Kuwait,KWT,1960,7.24,Asia,45929.0,Islam,104.7249724
Kuwait,KWT,1961,7.27,Asia,41622.0,Islam,104.8562873
Kuwait,KWT,1962,7.31,Asia,42150.0,Islam,104.91640359999998
Kuwait,KWT,1963,7.35,Asia,40377.0,Islam,104.8182387
Kuwait,KWT,1964,7.38,Asia,40333.0,Islam,104.708527
Kuwait,KWT,1965,7.41,Asia,37511.0,Islam,104.49503440000001
Kuwait,KWT,1966,7.42,Asia,38335.0,Islam,104.2685062
Kuwait,KWT,1967,7.4,Asia,35720.0,Islam,103.9586346
Kuwait,KWT,1968,7.36,Asia,35546.0,Islam,103.81142320000001
Kuwait,KWT,1969,7.28,Asia,33415.0,Islam,103.5651683
Kuwait,KWT,1970,7.17,Asia,48927.0,Islam,103.5049304
Kuwait,KWT,1971,7.02,Asia,49302.0,Islam,103.50126479999999
Kuwait,KWT,1972,6.84,Asia,48283.0,Islam,103.6803052
Kuwait,KWT,1973,6.63,Asia,42542.0,Islam,103.6368827
Kuwait,KWT,1974,6.4,Asia,34962.0,Islam,103.61308000000001
Kuwait,KWT,1975,6.18,Asia,28950.0,Islam,103.6927342
Kuwait,KWT,1976,5.96,Asia,28956.0,Islam,103.6839267
Kuwait,KWT,1977,5.77,Asia,26168.0,Islam,103.6219147
Kuwait,KWT,1978,5.6,Asia,26363.0,Islam,103.5512214
Kuwait,KWT,1979,5.45,Asia,28174.0,Islam,103.5851426
Kuwait,KWT,1980,5.32,Asia,21154.0,Islam,103.5250728
Kuwait,KWT,1981,5.18,Asia,16402.0,Islam,103.4911608
Kuwait,KWT,1982,5.02,Asia,13845.0,Islam,103.5768277
Kuwait,KWT,1983,4.83,Asia,14292.0,Islam,103.51723359999998
Kuwait,KWT,1984,4.61,Asia,14384.0,Islam,103.43463349999999
Kuwait,KWT,1985,4.36,Asia,13015.0,Islam,103.4093001
Kuwait,KWT,1986,4.07,Asia,13509.0,Islam,103.4516441
Kuwait,KWT,1987,3.78,Asia,12416.0,Islam,103.5713537
Kuwait,KWT,1988,3.48,Asia,12317.0,Islam,103.8344063
Kuwait,KWT,1989,3.21,Asia,12701.0,Islam,104.00172459999999
Kuwait,KWT,1990,2.97,Asia,9757.0,Islam,104.0878006
Kuwait,KWT,1991,2.79,Asia,6310.91,Islam,104.16587679999999
Kuwait,KWT,1992,2.68,Asia,12965.07,Islam,104.2519764
Kuwait,KWT,1993,2.64,Asia,19955.31,Islam,104.329053
Kuwait,KWT,1994,2.66,Asia,24532.41,Islam,104.3717464
Kuwait,KWT,1995,2.72,Asia,27552.96,Islam,104.3415713
Kuwait,KWT,1996,2.8,Asia,29612.66,Islam,104.41380529999999
Kuwait,KWT,1997,2.86,Asia,31511.19,Islam,104.3842755
Kuwait,KWT,1998,2.9,Asia,33331.3,Islam,104.25372790000002
Kuwait,KWT,1999,2.89,Asia,33351.2,Islam,104.27261659999999
Kuwait,KWT,2000,2.85,Asia,35844.75,Islam,104.1632315
Kuwait,KWT,2001,2.77,Asia,37225.87,Islam,104.0912208
Kuwait,KWT,2002,2.69,Asia,39943.15,Islam,104.0975349
Kuwait,KWT,2003,2.62,Asia,48809.71,Islam,104.1640359
Kuwait,KWT,2004,2.55,Asia,55911.79,Islam,104.26734
Kuwait,KWT,2005,2.5,Asia,62959.6,Islam,104.22737590000001
Kuwait,KWT,2006,2.45,Asia,68546.14,Islam,104.294298
Kuwait,KWT,2007,2.4,Asia,73096.87,Islam,104.3801375
Kuwait,KWT,2008,2.34,Asia,75138.12,Islam,104.3278036
Kuwait,KWT,2009,2.28,Asia,70072.73,Islam,104.1978809
Kuwait,KWT,2010,2.22,Asia,68865.31,Islam,104.30434340000001
Kuwait,KWT,2011,2.15,Asia,77126.0,Islam,104.391964
Kuwait,KWT,2012,2.09,Asia,78801.0,Islam,104.58915290000002
Kuwait,KWT,2013,2.05,Asia,75256.0,Islam,104.82279270000001
Kuwait,KWT,2014,2.01,Asia,72508.0,Islam,104.8375516
Kuwait,KWT,2015,1.99,Asia,71354.0,Islam,104.68342779999999
Kuwait,KWT,2016,1.97,Asia,71010.0,Islam,104.6466079
Kuwait,KWT,2017,1.96,Asia,66010.14,Islam,104.62337059999999
Kuwait,KWT,2018,1.95,Asia,65520.74,Islam,
Kuwait,KWT,2019,1.94,Asia,,Islam,
Kyrgyzstan,KGZ,1940,4.36,Asia,,Islam,
Kyrgyzstan,KGZ,1941,4.35,Asia,,Islam,
Kyrgyzstan,KGZ,1942,4.35,Asia,,Islam,
Kyrgyzstan,KGZ,1943,4.34,Asia,,Islam,
Kyrgyzstan,KGZ,1944,4.32,Asia,,Islam,
Kyrgyzstan,KGZ,1945,4.31,Asia,,Islam,
Kyrgyzstan,KGZ,1946,4.3,Asia,,Islam,
Kyrgyzstan,KGZ,1947,4.28,Asia,,Islam,
Kyrgyzstan,KGZ,1948,4.27,Asia,,Islam,
Kyrgyzstan,KGZ,1949,4.25,Asia,,Islam,
Kyrgyzstan,KGZ,1950,4.23,Asia,,Islam,105.5202192
Kyrgyzstan,KGZ,1951,4.26,Asia,,Islam,105.5139696
Kyrgyzstan,KGZ,1952,4.36,Asia,,Islam,105.50922659999998
Kyrgyzstan,KGZ,1953,4.49,Asia,,Islam,105.50388400000001
Kyrgyzstan,KGZ,1954,4.63,Asia,,Islam,105.4907517
Kyrgyzstan,KGZ,1955,4.78,Asia,,Islam,105.48664199999999
Kyrgyzstan,KGZ,1956,4.94,Asia,,Islam,105.4787511
Kyrgyzstan,KGZ,1957,5.1,Asia,,Islam,105.46123700000001
Kyrgyzstan,KGZ,1958,5.24,Asia,,Islam,105.4484555
Kyrgyzstan,KGZ,1959,5.37,Asia,,Islam,105.44500829999998
Kyrgyzstan,KGZ,1960,5.47,Asia,,Islam,105.43325790000002
Kyrgyzstan,KGZ,1961,5.52,Asia,,Islam,105.4207098
Kyrgyzstan,KGZ,1962,5.53,Asia,,Islam,105.4104369
Kyrgyzstan,KGZ,1963,5.52,Asia,,Islam,105.40423899999999
Kyrgyzstan,KGZ,1964,5.48,Asia,,Islam,105.3916697
Kyrgyzstan,KGZ,1965,5.42,Asia,,Islam,105.3725446
Kyrgyzstan,KGZ,1966,5.35,Asia,,Islam,105.34600359999999
Kyrgyzstan,KGZ,1967,5.3,Asia,,Islam,105.329075
Kyrgyzstan,KGZ,1968,5.25,Asia,,Islam,105.2905235
Kyrgyzstan,KGZ,1969,5.21,Asia,,Islam,105.25995520000001
Kyrgyzstan,KGZ,1970,5.18,Asia,,Islam,105.2363565
Kyrgyzstan,KGZ,1971,5.15,Asia,,Islam,105.2047628
Kyrgyzstan,KGZ,1972,5.11,Asia,,Islam,105.1779842
Kyrgyzstan,KGZ,1973,5.05,Asia,5941.0,Islam,105.1292279
Kyrgyzstan,KGZ,1974,4.97,Asia,,Islam,105.07606059999999
Kyrgyzstan,KGZ,1975,4.88,Asia,,Islam,105.0309473
Kyrgyzstan,KGZ,1976,4.77,Asia,,Islam,104.9671938
Kyrgyzstan,KGZ,1977,4.66,Asia,,Islam,104.9136233
Kyrgyzstan,KGZ,1978,4.55,Asia,,Islam,104.83715459999999
Kyrgyzstan,KGZ,1979,4.45,Asia,,Islam,104.760054
Kyrgyzstan,KGZ,1980,4.37,Asia,5848.0,Islam,104.6737678
Kyrgyzstan,KGZ,1981,4.3,Asia,5789.0,Islam,104.6522641
Kyrgyzstan,KGZ,1982,4.24,Asia,5726.0,Islam,104.61362740000001
Kyrgyzstan,KGZ,1983,4.2,Asia,5992.0,Islam,104.52377390000001
Kyrgyzstan,KGZ,1984,4.16,Asia,5952.0,Islam,104.4143032
Kyrgyzstan,KGZ,1985,4.13,Asia,5616.0,Islam,104.28864200000001
Kyrgyzstan,KGZ,1986,4.1,Asia,5413.0,Islam,104.3208063
Kyrgyzstan,KGZ,1987,4.07,Asia,5241.0,Islam,104.3890658
Kyrgyzstan,KGZ,1988,4.02,Asia,5679.0,Islam,104.70170390000001
Kyrgyzstan,KGZ,1989,3.96,Asia,5719.0,Islam,105.0139398
Kyrgyzstan,KGZ,1990,3.89,Asia,5742.0,Islam,105.2434007
Kyrgyzstan,KGZ,1991,3.8,Asia,5161.9,Islam,105.3991299
Kyrgyzstan,KGZ,1992,3.69,Asia,4362.11,Islam,105.47933119999999
Kyrgyzstan,KGZ,1993,3.57,Asia,3764.94,Islam,105.58696470000001
Kyrgyzstan,KGZ,1994,3.44,Asia,2993.83,Islam,105.805714
Kyrgyzstan,KGZ,1995,3.3,Asia,2776.03,Islam,105.92710490000002
Kyrgyzstan,KGZ,1996,3.16,Asia,2901.55,Islam,106.03270719999999
Kyrgyzstan,KGZ,1997,3.02,Asia,3114.68,Islam,105.97936999999999
Kyrgyzstan,KGZ,1998,2.88,Asia,3105.96,Islam,105.758448
Kyrgyzstan,KGZ,1999,2.76,Asia,3144.46,Islam,105.5625706
Kyrgyzstan,KGZ,2000,2.66,Asia,3246.38,Islam,105.406894
Kyrgyzstan,KGZ,2001,2.58,Asia,3357.99,Islam,105.3740426
Kyrgyzstan,KGZ,2002,2.54,Asia,3299.25,Islam,105.36275320000001
Kyrgyzstan,KGZ,2003,2.52,Asia,3464.82,Islam,105.55310259999999
Kyrgyzstan,KGZ,2004,2.54,Asia,3632.15,Islam,105.6749499
Kyrgyzstan,KGZ,2005,2.58,Asia,3554.19,Islam,105.72956640000001
Kyrgyzstan,KGZ,2006,2.65,Asia,3594.57,Islam,105.7444355
Kyrgyzstan,KGZ,2007,2.73,Asia,3831.49,Islam,105.8066463
Kyrgyzstan,KGZ,2008,2.82,Asia,4046.72,Islam,105.8805943
Kyrgyzstan,KGZ,2009,2.91,Asia,4075.83,Islam,105.8207885
Kyrgyzstan,KGZ,2010,2.98,Asia,3977.65,Islam,105.71514209999998
Kyrgyzstan,KGZ,2011,3.04,Asia,4142.0,Islam,105.7256635
Kyrgyzstan,KGZ,2012,3.08,Asia,4104.0,Islam,105.7933898
Kyrgyzstan,KGZ,2013,3.09,Asia,4509.0,Islam,105.90070109999999
Kyrgyzstan,KGZ,2014,3.08,Asia,4644.0,Islam,106.002468
Kyrgyzstan,KGZ,2015,3.05,Asia,4754.0,Islam,106.0942764
Kyrgyzstan,KGZ,2016,3.01,Asia,4879.0,Islam,105.98534609999999
Kyrgyzstan,KGZ,2017,2.96,Asia,5055.92,Islam,105.9541227
Kyrgyzstan,KGZ,2018,2.91,Asia,5176.99,Islam,
Kyrgyzstan,KGZ,2019,2.86,Asia,,Islam,
Laos,LAO,1950,5.94,Asia,697.0,Buddhism,105.44153999999999
Laos,LAO,1951,5.94,Asia,706.0,Buddhism,105.45293570000001
Laos,LAO,1952,5.94,Asia,714.0,Buddhism,105.4461017
Laos,LAO,1953,5.94,Asia,722.0,Buddhism,105.43736489999999
Laos,LAO,1954,5.95,Asia,730.0,Buddhism,105.43580049999998
Laos,LAO,1955,5.95,Asia,738.0,Buddhism,105.42958390000001
Laos,LAO,1956,5.95,Asia,744.0,Buddhism,105.4164531
Laos,LAO,1957,5.95,Asia,751.0,Buddhism,105.41486370000001
Laos,LAO,1958,5.96,Asia,759.0,Buddhism,105.41311740000002
Laos,LAO,1959,5.96,Asia,765.0,Buddhism,105.4146791
